Iteration	Posterior	Likelihood	Prior	alpha_morpho	alpha_ofbeta	beta_ofbeta	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	cats[1]	cats[2]	cats[3]	cats[4]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
15640	-394.878	-409.974	15.0961	0.7027067	0.6861654	0.2096781	13.14986	0.0339977	0.0540036	0.0994082	0.0691332	0.0385919	0.00953608	0.0012929	0.0414058	0.0167547	0.0913098	0.0526627	0.0288747	0.028999	0.00840076	0.00552432	0.073019	0.0691563	0.352725	0.0559775	0.156777	0.0042363	0.0362718	0.154668	0.0291534	0.0623727	0.0890969	0.0330859	0.0124772	0.0913408	0.308341	0.0735625	0.0126595	0.0498848	0.241901	0.500151	0.698413	0.888619	0.157835	0.577073	0.252977	0.0121149	0.0747665	0.364804	0.925867	2.63456	2.2447
15650	-383.524	-402.598	19.0741	0.8718845	1.049175	0.7450599	13.68567	0.0360668	0.0416661	0.0760735	0.0527352	0.0146892	0.0198192	0.000985152	0.0594176	0.00878772	0.149394	0.0300891	0.0212496	0.020995	0.0169445	0.0156419	0.0641214	0.0837634	0.289434	0.0242347	0.0538108	0.00530008	0.0498543	0.0651738	0.0428335	0.0737627	0.21437	0.0266095	0.022155	0.052325	0.0351686	0.172213	0.0144174	0.0225158	0.238661	0.459336	0.633453	0.828853	0.114001	0.682384	0.190163	0.0134512	0.110738	0.434542	0.975043	2.47968	1.876618
15660	-391.95	-407.625	15.6751	1.221707	0.6287109	0.7289673	13.0818	0.058289	0.067713	0.0166227	0.0535932	0.0883526	0.00822435	0.000764787	0.0703844	0.0106063	0.109505	0.0612506	0.0129548	0.0323087	0.0131444	0.0398964	0.0792697	0.0437009	0.331202	0.0399894	0.0231393	0.00917356	0.0194164	0.0943608	0.0274042	0.0652785	0.304196	0.0403997	0.131551	0.0233708	0.0141714	0.196359	0.0139334	0.0245703	0.176855	0.388934	0.57587	0.798624	0.238396	0.481671	0.264784	0.0151488	0.178965	0.534568	1.02883	2.25763	2.125097
15670	-394.42	-402.891	8.47125	2.010999	0.6759937	0.771374	9.882804	0.012073	0.0478924	0.00597927	0.097152	0.135763	0.0100402	0.00140268	0.0623348	0.0280582	0.174564	0.0440737	0.0199915	0.0182353	0.00888152	0.0248956	0.0594344	0.102021	0.281136	0.0776775	0.0298299	0.00577951	0.0175123	0.247763	0.00758598	0.0749964	0.319102	0.0744283	0.288052	0.0081772	0.00671293	0.242552	0.0184273	0.0287927	0.180871	0.391624	0.575894	0.796276	0.298333	0.213176	0.478853	0.00963852	0.294584	0.656178	1.07026	1.97898	2.581319
15680	-390.005	-409.056	19.0508	0.6592115	0.8345163	1.129079	18.34445	0.0212083	0.0312244	0.0221999	0.0531739	0.0929342	0.014513	0.00241241	0.0406236	0.0393435	0.132453	0.030701	0.0270084	0.0378738	0.0153691	0.0343576	0.0722605	0.0638851	0.174646	0.0196536	0.0278042	0.0141354	0.0107897	0.176967	0.00461275	0.0359375	0.115542	0.0684089	0.118817	0.00897637	0.0020848	0.24763	0.0648696	0.05749	0.178364	0.372159	0.542317	0.758526	0.215236	0.257043	0.51316	0.0145605	0.0655064	0.343632	0.908762	2.6821	1.879906
15690	-384.625	-403.653	19.0282	0.3724596	1.020596	0.9379963	15.58622	0.00787705	0.0211415	0.0327877	0.0303068	0.0938754	0.0186789	0.00255158	0.0133723	0.0317779	0.165014	0.0287677	0.0359083	0.0248462	0.00710422	0.0202667	0.131889	0.0381563	0.174479	0.0150224	0.0184695	0.0362145	0.0101745	0.100141	0.00483262	0.0462007	0.207753	0.0197622	0.142567	0.0141687	0.00740283	0.251616	0.0729631	0.0970746	0.217706	0.42655	0.597469	0.800008	0.216561	0.18866	0.583284	0.0114942	0.01295	0.160904	0.699672	3.12647	1.923165
15700	-385.284	-409.706	24.4229	0.5274872	0.5818845	0.9898299	21.96568	0.0102343	0.0737289	0.0515789	0.0554084	0.0918925	0.00831767	0.00560263	0.0129459	0.0193105	0.0778293	0.0175449	0.0468335	0.0206932	0.00386786	0.0450146	0.0804023	0.0280601	0.106189	0.00671396	0.0696366	0.0211287	0.0401903	0.0683537	0.00695987	0.0851279	0.164659	0.0104633	0.126811	0.0271071	0.00732706	0.103542	0.048962	0.0445041	0.151411	0.343821	0.522826	0.753511	0.117439	0.15183	0.713414	0.0173178	0.0385886	0.269482	0.839282	2.85265	1.586941
15710	-388.429	-406.457	18.0285	0.4862796	0.7495619	0.8332549	11.80126	0.0167648	0.0476316	0.0240105	0.0209137	0.10615	0.0137295	0.00961617	0.0166955	0.0178601	0.0618573	0.0326615	0.0116044	0.0194703	0.00345668	0.014015	0.0894465	0.0119142	0.167509	0.0168118	0.0662274	0.067998	0.0254436	0.0255513	0.00443786	0.0369072	0.315441	0.0183572	0.192764	0.0598759	0.00635053	0.25814	0.0733936	0.0801381	0.187196	0.39614	0.576593	0.793353	0.0943819	0.252119	0.617504	0.0359947	0.0308738	0.242864	0.810023	2.91624	1.933143
15720	-390.919	-413.587	22.6683	0.6078807	0.9672368	1.289317	14.30438	0.0149821	0.0344558	0.0767978	0.0180489	0.0781519	0.00673975	0.0144434	0.00451843	0.00932723	0.0607293	0.0551902	0.0261626	0.0473705	0.00559916	0.010874	0.0749485	0.0289943	0.11769	0.0161772	0.106986	0.10546	0.0225383	0.010319	0.00714131	0.062501	0.168186	0.0251863	0.147052	0.0170603	0.0336361	0.165452	0.0314252	0.0195303	0.185794	0.375013	0.538713	0.749146	0.10834	0.530601	0.326232	0.0348271	0.0547374	0.316624	0.885287	2.74335	1.623675
15730	-392.034	-404.179	12.1453	0.5805151	1.583315	0.7828406	9.715683	0.0066186	0.047138	0.016833	0.0200625	0.0384382	0.00612544	0.0492951	0.0406118	0.00955496	0.111208	0.0196727	0.0615019	0.043073	0.00604081	0.00597838	0.0748077	0.0641022	0.227568	0.0548718	0.147741	0.24374	0.043449	0.00664261	0.00879613	0.0588021	0.296279	0.0518972	0.1664	0.014682	0.01541	0.231405	0.0451969	0.0118022	0.305273	0.52505	0.683252	0.853098	0.152403	0.62161	0.192697	0.0332911	0.0491158	0.301266	0.871043	2.77857	2.245745
15740	-391.149	-405.68	14.5313	0.3775631	1.655012	1.288693	12.61814	0.00372165	0.021793	0.0193819	0.027821	0.0237606	0.0155409	0.0182173	0.0426668	0.0329995	0.0983121	0.019526	0.090957	0.0440264	0.00532041	0.00444139	0.0816147	0.0783493	0.397977	0.037912	0.167275	0.213955	0.0633074	0.0132097	0.0110968	0.0685005	0.243127	0.0380171	0.151197	0.017708	0.00361395	0.0433146	0.0374024	0.0119417	0.268027	0.465962	0.617047	0.79716	0.12698	0.687542	0.149434	0.0360438	0.0136151	0.164807	0.705813	3.11576	2.148005
15750	-394.237	-407.111	12.8733	0.4432613	1.186742	1.016127	11.24417	0.0111179	0.0409367	0.00847994	0.0467034	0.0213162	0.0167729	0.0151639	0.0143301	0.0386808	0.116546	0.0609345	0.0907863	0.0478919	0.0122918	0.00192626	0.0530061	0.118924	0.542309	0.0310674	0.14801	0.129583	0.0141132	0.0113999	0.0133708	0.0625506	0.295508	0.0288957	0.154266	0.0486441	0.00347607	0.0816636	0.0112353	0.0121635	0.233544	0.440524	0.605839	0.801283	0.247053	0.222019	0.468664	0.0622631	0.023418	0.213272	0.774151	2.98916	2.304066
15760	-406.241	-409.372	3.13034	0.5018611	1.568081	1.705832	7.647715	0.0257525	0.0617757	0.00812345	0.0568841	0.0612603	0.0162759	0.0350014	0.102011	0.0280449	0.136038	0.054442	0.0371515	0.0265702	0.0436587	0.00191716	0.0616264	0.123441	0.544502	0.0691761	0.149111	0.27864	0.00748047	0.036907	0.0164415	0.078973	0.462924	0.0320128	0.162233	0.00787521	0.0166759	0.175346	0.0107456	0.0156969	0.230325	0.412253	0.558687	0.746497	0.114796	0.583445	0.258747	0.0430127	0.0337332	0.253129	0.821618	2.89152	2.944714
15770	-400.861	-407.414	6.5524	1.365399	0.9511702	1.703171	12.58141	0.0355824	0.0117481	0.00465231	0.0707907	0.0978598	0.0216077	0.0122652	0.0563353	0.0779769	0.273284	0.016116	0.018887	0.0225393	0.0401396	0.00190602	0.104466	0.109547	0.297075	0.159645	0.0874464	0.139203	0.0346599	0.0360841	0.0110684	0.0552784	0.379796	0.0190088	0.286301	0.00601771	0.0540757	0.143783	0.0177214	0.0230135	0.161541	0.332017	0.485786	0.697516	0.0825623	0.458809	0.415194	0.0434344	0.203761	0.564503	1.04143	2.1903	2.72588
15780	-408.594	-411.052	2.4574	1.185609	0.8037415	0.8889826	9.634203	0.0572958	0.00775162	0.00227438	0.0748539	0.154479	0.0282891	0.0439683	0.0233035	0.20155	0.215905	0.028692	0.0235943	0.0849477	0.0285366	0.00073528	0.13443	0.196244	0.329654	0.0394302	0.196977	0.199914	0.0936231	0.0587047	0.0149245	0.0935058	0.385017	0.0318908	0.130576	0.00896994	0.0747632	0.177714	0.0425894	0.0651431	0.19089	0.397835	0.575336	0.789771	0.134501	0.500507	0.338141	0.026851	0.172436	0.526222	1.02504	2.2763	3.250247
15790	-428.189	-424.92	-3.2693	1.597224	2.17292	1.4614	8.805774	0.0873058	0.00428719	0.00139402	0.117483	0.0525049	0.0427724	0.0806736	0.0329735	0.126563	0.225553	0.045079	0.0352635	0.0832324	0.00642148	0.000249846	0.113805	0.264459	0.18313	0.107367	0.169775	0.151965	0.0847566	0.106926	0.245896	0.0530545	0.405579	0.0421952	0.163865	0.00556463	0.112943	0.270028	0.104793	0.0931317	0.307957	0.499808	0.639745	0.805056	0.132251	0.492136	0.349211	0.0264019	0.239958	0.603978	1.05566	2.10041	3.620989
15800	-420.419	-412.717	-7.70195	0.9854834	1.112453	1.01766	5.649887	0.0456749	0.0205339	0.000969427	0.0950153	0.0968558	0.0219058	0.0451187	0.0473501	0.0828583	0.289601	0.0356243	0.0151365	0.0856895	0.0141302	0.000558622	0.123973	0.193071	0.35228	0.0743363	0.0771669	0.501673	0.344906	0.222925	0.101857	0.0315078	0.683482	0.0358476	0.136274	0.00762563	0.0791155	0.24343	0.136569	0.0793107	0.223698	0.429625	0.596647	0.795934	0.106268	0.539073	0.339166	0.0154924	0.134048	0.472345	0.997552	2.39605	4.322372
15810	-425.072	-413.914	-11.1572	1.254478	1.402938	1.76284	5.87339	0.0310209	0.00780125	0.000431766	0.0466311	0.0392695	0.0268105	0.00769844	0.0996378	0.0270563	0.422295	0.0638048	0.015755	0.228284	0.0370624	0.0073823	0.238477	0.156855	0.395113	0.182892	0.120061	0.255163	0.282763	0.0476622	0.0485692	0.111459	0.765969	0.0398571	0.247665	0.00568008	0.11616	0.430188	0.075171	0.153777	0.209423	0.387337	0.534982	0.728917	0.080858	0.598908	0.292795	0.0274394	0.184787	0.541838	1.03204	2.24134	4.734424
15820	-423.757	-419.477	-4.28005	1.049223	1.836816	1.426717	8.25897	0.0107169	0.00603141	8.36396e-05	0.0899318	0.0411942	0.0227023	0.0336992	0.0659572	0.0462151	0.235547	0.18536	0.0369246	0.189246	0.0315637	0.0123982	0.2091	0.05717	0.368913	0.111705	0.163136	0.162262	0.361883	0.04548	0.0972383	0.141934	0.323689	0.0895175	0.0618528	0.00261597	0.0271482	0.164329	0.0517597	0.404141	0.277086	0.470322	0.616378	0.792041	0.103444	0.591263	0.258255	0.0470379	0.146669	0.491063	1.0077	2.35457	3.851444
15830	-416.354	-414.499	-1.85481	1.424046	1.337288	1.406918	7.012935	0.0620104	0.00399057	4.34855e-05	0.0921155	0.077271	0.0495327	0.0177719	0.123519	0.0921319	0.119226	0.179696	0.0613456	0.0844614	0.013575	0.0148377	0.152393	0.101655	0.275194	0.0566799	0.137369	0.212827	0.119093	0.058198	0.0575594	0.120163	0.101654	0.0915978	0.0446236	0.00442448	0.0459813	0.253778	0.0495911	0.602193	0.223496	0.41423	0.569251	0.763669	0.079123	0.600142	0.271731	0.0490044	0.213347	0.575406	1.04563	2.16562	3.476503
15840	-412.841	-409.18	-3.66003	1.515587	0.7333606	0.3658317	6.665512	0.0577679	0.00350323	7.19423e-05	0.157211	0.0804172	0.0255487	0.0317694	0.102678	0.0979391	0.1511	0.0498508	0.0641507	0.0183609	0.0164054	0.0468408	0.227083	0.152603	0.27963	0.150553	0.206555	0.322794	0.239822	0.0593328	0.0255626	0.0422583	0.0416381	0.108176	0.184689	0.0035103	0.0141986	0.191521	0.0560489	0.710883	0.229878	0.474154	0.667385	0.865761	0.136817	0.552676	0.280523	0.0299844	0.22772	0.59113	1.05132	2.12983	3.920473
15850	-401.474	-407.288	5.8143	0.7033145	0.42278	0.1857616	11.00502	0.0528268	0.00143643	2.91434e-05	0.354865	0.111436	0.00795413	0.0307334	0.0135447	0.086202	0.169446	0.101562	0.00679637	0.0133283	0.00568134	0.0361328	0.065265	0.0806895	0.256709	0.0407545	0.117322	0.192622	0.242735	0.0405072	0.0254756	0.0356418	0.0648701	0.122925	0.0746885	0.00113963	0.0174132	0.167577	0.0512504	0.467136	0.194652	0.449124	0.662686	0.875264	0.12894	0.646045	0.207797	0.0172179	0.0748964	0.36509	0.926091	2.63392	3.056696
15860	-416.478	-420.205	3.72693	1.506071	0.4038822	0.3520364	8.320511	0.0124315	0.00386945	0.00015749	0.124249	0.21362	0.0148827	0.0585415	0.0100032	0.103635	0.216464	0.150684	0.0110702	0.0110841	0.00313674	0.0792475	0.143578	0.101339	0.17137	0.0783301	0.153014	0.287592	0.297169	0.0132428	0.0258702	0.064537	0.0985859	0.0993649	0.0793071	0.00144191	0.0671935	0.259371	0.0266093	0.154082	0.17205	0.407158	0.615765	0.842653	0.137517	0.624374	0.22371	0.0143991	0.226259	0.589564	1.05078	2.1334	3.135074
15870	-410.626	-408.006	-2.61984	1.274949	0.5756562	0.2042665	9.994271	0.0150158	0.00258769	0.000317733	0.241011	0.127212	0.00609069	0.0444318	0.00546167	0.0803048	0.155801	0.181104	0.10593	0.0250241	0.0069183	0.0468763	0.0932123	0.166933	0.221791	0.0458891	0.30124	0.513809	0.208237	0.0221143	0.00468396	0.0552078	0.0498753	0.0856673	0.329871	0.00378375	0.0359774	0.247347	0.0432635	0.364515	0.222038	0.479011	0.68342	0.882725	0.157818	0.564535	0.262648	0.0149992	0.188373	0.54624	1.03393	2.23145	3.837506
15880	-412.832	-404.176	-8.65599	1.000833	0.7377383	0.3411226	8.968195	0.010182	0.0102266	0.000277626	0.0858548	0.211362	0.00432305	0.073379	0.00766907	0.128794	0.143395	0.371313	0.0785307	0.0123369	0.00383578	0.0194606	0.0946583	0.126519	0.726532	0.132389	0.0883074	0.889469	0.097912	0.033814	0.00359323	0.0514554	0.0589812	0.0609998	0.122035	0.00187259	0.00789551	0.28817	0.0819744	0.543615	0.233658	0.480196	0.673709	0.870075	0.275341	0.569198	0.114782	0.0406792	0.13712	0.477002	1.00014	2.38574	4.571133
15890	-397.332	-404.115	6.78363	0.7021121	0.9002599	0.4489552	11.00516	0.00967812	0.0116737	0.000195208	0.0521168	0.0837484	0.00356019	0.040847	0.00143907	0.0667229	0.0871811	0.0435292	0.105678	0.0401614	0.0169781	0.0158042	0.149952	0.0858777	0.373133	0.101538	0.159471	0.316402	0.177967	0.0537894	0.00755794	0.0637634	0.050056	0.0674392	0.0597727	0.00770802	0.00561583	0.369575	0.0811434	0.191346	0.247589	0.487115	0.671722	0.863073	0.308768	0.479391	0.196177	0.0156637	0.0746395	0.364525	0.925649	2.63519	2.901421
15900	-403.679	-410.357	6.67716	0.6388202	0.6418007	0.1979091	10.43856	0.00310554	0.0396406	0.000730561	0.0619632	0.0544605	0.00396561	0.0344042	0.00132831	0.0524882	0.164821	0.0147863	0.0948437	0.0825197	0.0464878	0.0284231	0.101744	0.124478	0.51779	0.128142	0.142059	0.431564	0.110928	0.0506782	0.00654376	0.111996	0.0223869	0.0685716	0.0408163	0.0101405	0.00273143	0.207794	0.0571738	0.148229	0.235367	0.49422	0.695076	0.887969	0.202568	0.523645	0.255615	0.0181718	0.0612008	0.333175	0.899901	2.70572	2.967735
15910	-410.759	-412.422	1.66375	0.8340588	0.5482504	0.1954999	8.02516	0.00179269	0.117785	0.00511195	0.0444347	0.150009	0.0077005	0.0719716	0.000774432	0.037972	0.182636	0.0205248	0.050757	0.0634115	0.00500138	0.0231286	0.0875389	0.268783	0.538267	0.0964093	0.213211	0.509452	0.223042	0.0304599	0.00710529	0.0660527	0.0249022	0.0452588	0.138081	0.0132706	0.0430219	0.236642	0.0662605	0.0607705	0.217986	0.47528	0.681409	0.882456	0.547486	0.273186	0.165058	0.0142692	0.102783	0.420493	0.965963	2.51076	3.45154
15920	-413.89	-409.333	-4.55767	1.133551	1.267101	0.143988	9.127427	0.00509788	0.0699688	0.00352938	0.066744	0.219717	0.00336955	0.102314	0.000367977	0.0219713	0.311741	0.0200614	0.00354323	0.0257253	0.00674398	0.0247987	0.0920172	0.309532	0.904783	0.059553	0.222644	0.658274	0.320293	0.0710669	0.00391518	0.0265005	0.0333128	0.0550161	0.075821	0.026707	0.0465088	0.153534	0.0394672	0.0669394	0.349017	0.608587	0.777569	0.923335	0.57045	0.188382	0.231852	0.00931555	0.162805	0.513516	1.01903	2.30465	4.051578
15930	-412.981	-410.69	-2.29091	0.6020682	0.9456875	0.288204	9.615567	0.00241297	0.0159305	0.00145317	0.0638334	0.224043	0.00442427	0.071672	0.000189236	0.0112608	0.301085	0.016745	0.00224062	0.0165045	0.0163157	0.0366096	0.144963	0.267851	0.492747	0.0560593	0.122092	0.731546	0.401883	0.0582279	0.012173	0.0506894	0.00824232	0.0449458	0.133602	0.0315407	0.0816829	0.291146	0.0540351	0.0843613	0.275723	0.528162	0.712663	0.890073	0.624738	0.140166	0.22099	0.0141054	0.0535349	0.31342	0.88237	2.75067	3.852509
15940	-410.714	-410.782	0.0683799	0.6453871	1.262573	0.7875403	8.215936	0.0139784	0.0762121	0.000917926	0.0645986	0.138221	0.00998381	0.0662126	6.70138e-05	0.0339722	0.320062	0.0194304	0.0035543	0.0299387	0.00553117	0.0349864	0.042646	0.225146	0.447718	0.123468	0.181237	0.423893	0.14797	0.147852	0.0182684	0.0456892	0.00625361	0.0744794	0.0808976	0.0425974	0.060504	0.324641	0.0786424	0.229686	0.263943	0.48371	0.650863	0.836062	0.592468	0.112059	0.268495	0.0269779	0.062584	0.336581	0.902818	2.69802	3.519257
15950	-410.677	-412.014	1.33668	1.323192	1.574577	0.7143943	8.67548	0.032846	0.115904	0.00283902	0.112981	0.0786065	0.00365092	0.0687198	3.73358e-05	0.00912413	0.140276	0.0191444	0.00171042	0.0343917	0.0148055	0.0186493	0.0682089	0.138824	0.330676	0.0865683	0.15256	0.809228	0.167102	0.0413632	0.0852246	0.0574602	0.0130583	0.0589885	0.0242619	0.0815322	0.0722568	0.178634	0.145312	0.112468	0.311613	0.534717	0.69363	0.861153	0.517136	0.218314	0.238962	0.025588	0.196673	0.556212	1.0381	2.20902	3.277415
15960	-400.378	-405.714	5.33601	0.9998057	1.031372	0.3786265	13.10812	0.0112416	0.0206615	0.00643148	0.0607071	0.155575	0.00434362	0.0179835	4.62335e-05	0.0393301	0.0504866	0.0139668	0.00473605	0.00480801	0.0212692	0.0421272	0.0822702	0.119299	0.363266	0.0513896	0.210531	0.43054	0.266491	0.0652929	0.0425249	0.0854447	0.0205365	0.0641736	0.0794237	0.080628	0.0758228	0.155676	0.137452	0.142699	0.277063	0.522433	0.702491	0.880855	0.506195	0.255819	0.21896	0.0190264	0.136915	0.476693	0.999968	2.38642	2.927176
15970	-406.791	-409.131	2.34038	0.4538003	0.9922737	0.3190637	8.42113	0.00952382	0.0268159	0.0210237	0.108569	0.160994	0.00960498	0.0512044	0.000209834	0.0465003	0.0680045	0.0452033	0.00792327	0.00872803	0.00943528	0.102824	0.106437	0.180454	0.403795	0.075282	0.289897	0.389282	0.250714	0.0535732	0.0219164	0.156192	0.00832748	0.0267121	0.0240886	0.0142553	0.0539651	0.259628	0.129897	0.245	0.278945	0.528873	0.711058	0.887733	0.330995	0.378677	0.272632	0.0176962	0.0251789	0.22069	0.783507	2.97062	3.365982
15980	-405.815	-410.184	4.369	0.4664167	1.449751	0.343947	9.164535	0.0732856	0.0180185	0.0165248	0.125502	0.175274	0.0123539	0.0336619	0.000662449	0.0447364	0.0752013	0.0447931	0.00345412	0.00264326	0.00374254	0.0313673	0.0741975	0.185851	0.279248	0.137921	0.211463	0.403179	0.209492	0.0450869	0.0407183	0.0582262	0.00764062	0.0548839	0.0133378	0.00422794	0.042224	0.306447	0.16061	0.209996	0.342806	0.586752	0.7502	0.903212	0.373823	0.445945	0.150168	0.0300639	0.0273452	0.229427	0.794206	2.94902	3.105973
15990	-408.348	-405.154	-3.19393	1.288109	1.160898	0.5958239	9.354841	0.0621805	0.0118167	0.0280193	0.176718	0.066178	0.0139455	0.0146417	0.00178928	0.0557377	0.211106	0.0793806	0.00898906	0.00416008	0.0036821	0.0509399	0.0910207	0.105246	0.181009	0.121475	0.0735229	0.687296	0.22932	0.115642	0.118978	0.18672	0.00684943	0.0832414	0.0203387	0.00303849	0.0491595	0.379531	0.160733	0.433383	0.270014	0.500721	0.673604	0.856495	0.295542	0.527554	0.140986	0.0359184	0.190658	0.549015	1.03511	2.22522	3.835788
16000	-403.407	-412.353	8.94638	1.894636	1.341765	1.11051	12.22457	0.0305409	0.0412174	0.0208721	0.154731	0.0772487	0.0166933	0.0156331	0.00241164	0.00830345	0.364248	0.0734012	0.0135527	0.00348176	0.00209937	0.0178165	0.105637	0.0585952	0.162368	0.0830746	0.0858164	0.362987	0.140008	0.0875688	0.0631527	0.061258	0.00403303	0.103593	0.0292527	0.00117377	0.0575358	0.0784444	0.036354	0.147916	0.245517	0.449384	0.609512	0.799468	0.343252	0.569805	0.0422983	0.0446442	0.280364	0.64332	1.06711	2.0092	2.511019
16010	-393.255	-404.623	11.3686	0.9534416	2.404567	0.8400066	13.1006	0.0151299	0.0349426	0.0766524	0.0282898	0.0318278	0.0299465	0.0220594	0.00772134	0.00250018	0.188587	0.128662	0.016674	0.00291326	0.00201775	0.0251396	0.0973723	0.111678	0.190697	0.067898	0.127476	0.299889	0.198761	0.0543098	0.103062	0.0379502	0.00270661	0.0837048	0.082241	0.001832	0.0632368	0.0200944	0.0125507	0.162022	0.3876	0.596973	0.734862	0.877205	0.366864	0.517771	0.0412368	0.0741286	0.127573	0.462296	0.991836	2.4183	2.330545
16020	-390.67	-402.887	12.2164	2.284183	1.894997	1.142407	19.00403	0.025916	0.034107	0.102014	0.031935	0.022642	0.0123106	0.0140518	0.00397139	0.00164335	0.139909	0.049131	0.0171904	0.00278087	0.00101003	0.0189694	0.12204	0.0870354	0.221141	0.0883158	0.0910015	0.341575	0.099566	0.0311643	0.0874641	0.0894447	0.00221671	0.053364	0.0671667	0.0090841	0.0527432	0.0364029	0.00980889	0.119559	0.306107	0.509578	0.65742	0.825695	0.405464	0.505183	0.0333689	0.0559843	0.324991	0.682189	1.07571	1.91711	2.086676
16030	-395.089	-413.255	18.1658	1.468904	1.244512	0.4851537	16.25991	0.0296413	0.0886102	0.0874047	0.014616	0.0260578	0.0115477	0.0251805	0.00686496	0.00148886	0.160638	0.00736954	0.0199431	0.00268398	0.00175392	0.0386181	0.114629	0.0839675	0.136574	0.135553	0.101017	0.223058	0.0729167	0.0872334	0.0474739	0.111889	0.00171088	0.0194645	0.00703246	0.00160414	0.0347902	0.0565787	0.00443923	0.158409	0.295033	0.532568	0.703547	0.876051	0.373347	0.496925	0.0532146	0.0765138	0.220479	0.583297	1.04854	2.14768	1.920758
16040	-387.996	-404.09	16.0939	1.238069	1.273334	1.568681	20.30115	0.0227766	0.0306007	0.0582096	0.0134512	0.0333576	0.0206775	0.0172342	0.00312448	0.00507146	0.10784	0.00740038	0.0458287	0.0123112	0.000896453	0.0189992	0.0593846	0.0288873	0.260024	0.0852384	0.12632	0.317271	0.0286634	0.103039	0.0269805	0.0740093	0.00231832	0.0169175	0.00334568	0.00351183	0.0518299	0.0870687	0.00994082	0.235527	0.206052	0.389273	0.542236	0.740446	0.35837	0.556373	0.0536439	0.0316129	0.181884	0.538233	1.03046	2.24942	1.918055
16050	-384.884	-403.857	18.9732	1.037647	1.522539	1.087347	13.13609	0.0195208	0.0188944	0.0567899	0.0184543	0.0477583	0.0350463	0.0160053	0.0042177	0.00624682	0.134577	0.00414958	0.0518194	0.00276387	0.00146094	0.0273143	0.0799513	0.0635262	0.209886	0.0340613	0.0621382	0.216349	0.0449753	0.121608	0.0216268	0.0231745	0.00316485	0.0220998	0.00704275	0.00814007	0.025685	0.1828	0.0046058	0.21765	0.269169	0.475062	0.631534	0.813043	0.153307	0.751389	0.0609307	0.0343727	0.144404	0.487782	1.00597	2.36185	1.793505
16060	-384.629	-399.357	14.7282	0.7197389	1.381458	1.113838	13.05199	0.0198192	0.0163075	0.0323723	0.0148179	0.097071	0.0361534	0.0101491	0.00322017	0.0235627	0.0848109	0.0044267	0.0268383	0.00529075	0.00148022	0.0149663	0.0678636	0.0621357	0.318424	0.0749239	0.0966732	0.446176	0.0523245	0.191473	0.0351825	0.0240242	0.00568941	0.0831104	0.00387134	0.00765115	0.0283849	0.109039	0.00185946	0.148386	0.250098	0.45411	0.613317	0.801542	0.185296	0.736358	0.0429495	0.0353966	0.0784085	0.372696	0.931969	2.61693	2.148479
