Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
2060	-4149.42	-4142.38	-7.03837	22.50737	11.66724	0.1925312	0.6768196	0.5340721	1.369851	0.0118452	0.0142278	0.00879996	0.0438793	0.0131093	0.0281306	0.011626	0.0163033	0.0156644	0.0196984	0.000572733	0.0280371	0.00137639	0.0360695	0.0361876	0.0501911	0.0193253	0.0212605	0.0337266	0.000752112	0.00216582	0.0453311	0.00417946	0.0427957	0.0311632	0.00121164	0.016882	0.0148111	0.0146199	0.0189888	0.056856	0.0235253	0.017977	0.0182454	0.000748893	0.0275135	0.0415981	0.0507958	0.0018074	0.00612399	0.00127824	0.0199544	0.01870839	0.124833	0.293495	0.459796	0.693703	0.0388373	0.05317816	0.00774923	0.582293	0.00774438	0.0102203	0.384154	0.00783851	0.1587417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730586	0.619871	0.215389	0.157434	5	46.11846	0.08785123	0.000406368	0.0295809	0.363885	3.60613	0.0692454	0.352385	0.915966	2.6624	0.311478	0.297641	0.118449	0.272433	0.2119199	6.68749	7.70342	1.85918	20.5399	9.53385	9.69548	8.13389	11.6672	37.1871	16.6744	15.676	5.29743	0.168781	22.4039	0.7490648
2070	-4137.72	-4143.76	6.03467	17.83207	11.66724	0.1994561	0.6649912	0.3144603	1.521833	0.0126227	0.014911	0.00651808	0.0268983	0.0179356	0.0665637	0.00587709	0.0181968	0.01631	0.019298	0.000943425	0.0164288	0.00106064	0.0271092	0.0241383	0.0389051	0.0115624	0.0204059	0.0400095	0.000438269	0.0013554	0.0200265	0.00383657	0.0342966	0.013176	0.00100781	0.0129709	0.0251323	0.0212164	0.0129438	0.0552242	0.0206671	0.0316072	0.0149496	0.000234241	0.0174736	0.0467883	0.0147902	0.00101569	0.0162844	0.00493529	0.0290201	0.01753349	0.0906153	0.238144	0.398694	0.6431	0.03120388	0.0978642	0.00977823	0.517918	0.018083	0.00205506	0.442595	0.00957016	0.1151595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0584586	0.197851	0.159319	0.584371	7	43.97371	0.09623758	0.00052129	0.0334623	0.382237	3.58378	0.0667318	0.346533	0.911171	2.67556	0.278785	0.312176	0.140958	0.26808	0.2130237	6.68749	8.06768	1.38708	20.5399	9.69409	7.08008	8.11753	11.6672	36.8935	16.8822	15.8258	5.17644	0.168781	22.4039	0.5405947
2080	-4158.26	-4151.51	-6.74767	20.44098	11.74709	0.1901294	1.005454	0.3145097	1.134301	0.00762504	0.0157265	0.010294	0.0640112	0.024511	0.0278436	0.00777908	0.0148505	0.0172675	0.0257775	0.0041837	0.00977896	0.00164631	0.00953794	0.0160564	0.0127699	0.0426168	0.0226397	0.0279444	0.00158603	0.00392663	0.0343533	0.0631923	0.110154	0.0203519	0.00677952	0.0120128	0.0415108	0.0269251	0.0298986	0.0243243	0.0199746	0.00681773	0.00842331	0.000499588	0.0154958	0.0257843	0.0211202	0.00161215	0.0315284	0.0161252	0.0907609	0.02044335	0.105064	0.272647	0.448651	0.698233	0.04245345	-0.00639375	0.0140947	0.517803	0.0097045	0.00118495	0.445253	0.0119603	0.1762709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0478142	0.245391	0.246035	0.460759	6	42.90809	0.1035689	0.000371159	0.0282822	0.357409	3.61394	0.138041	0.478385	1.0009	2.38268	0.283046	0.316411	0.139075	0.261468	0.1698772	6.09424	8.0875	2.31699	22.0908	9.66623	5.10764	8.11753	11.7471	36.6417	16.8467	15.9587	4.60661	0.168781	22.4039	1.037637
2090	-4152.11	-4141.82	-10.296	21.03425	11.7626	0.1740245	1.295292	0.3131701	1.426635	0.0154386	0.0495245	0.010411	0.0451951	0.0330335	0.0169667	0.0041286	0.0169726	0.0120226	0.0396668	0.00127437	0.00670009	0.00159227	0.0114946	0.00902194	0.0264901	0.0418113	0.026402	0.0574937	0.000964238	0.00164535	0.0302154	0.0670461	0.065525	0.00526965	0.0226119	0.0175957	0.0330227	0.0262587	0.0308177	0.00397977	0.0186698	0.0126596	0.0192549	0.000208621	0.00586796	0.0570895	0.0121486	0.00100787	0.0157117	0.00577474	0.0323948	0.02213536	0.0936136	0.245522	0.409657	0.655741	0.03431745	0.009483882	0.00709889	0.572256	0.00775136	0.0101165	0.397008	0.00576959	0.1848706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060678	0.171243	0.44975	0.31833	3	43.87954	0.07292037	0.00018945	0.0202606	0.312576	3.66697	0.191899	0.550512	1.03574	2.22185	0.322121	0.280794	0.125433	0.271652	0.1943545	6.09424	8.0875	2.31699	22.2411	9.65188	8.57485	7.8407	11.7626	34.1046	16.8379	15.9587	4.66623	0.119849	22.4039	0.9512032
2100	-4152.52	-4145.39	-7.12778	18.8795	11.7626	0.1957971	0.6045131	0.1823516	0.7326607	0.0122389	0.0256423	0.011552	0.0533013	0.0262733	0.0495252	0.00913686	0.0194375	0.0118831	0.0456792	0.00425785	0.0077524	0.00130178	0.0108914	0.0205099	0.0162083	0.0556173	0.0235883	0.0571541	0.000846498	0.00178534	0.0346772	0.0288387	0.0257409	0.00621365	0.025897	0.0218741	0.0488353	0.0406734	0.0140525	0.0117841	0.016556	0.0511994	0.0212734	0.000566867	0.00522529	0.0553942	0.0119955	0.000540179	0.0308785	0.00752127	0.083197	0.0240431	0.104272	0.288229	0.484275	0.745655	0.03007493	-0.02823098	0.00895276	0.538861	0.00716176	0.00458522	0.42453	0.0159088	0.2045475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029794	0.168885	0.762241	0.0390796	6	44.10049	0.05830336	0.00045802	0.0313865	0.3726	3.59556	0.0540402	0.314771	0.883604	2.74758	0.292446	0.311109	0.138784	0.257661	0.1763165	7.06714	8.1761	2.04424	22.2411	9.69316	8.57485	8.42587	11.7626	37.182	16.1143	15.9587	5.05376	0.120667	22.1486	1.160115
2110	-4146.6	-4147.55	0.947659	21.68081	11.7626	0.1897409	0.7044903	0.5040895	0.8714984	0.00552772	0.00838158	0.0094141	0.053071	0.0311342	0.0553096	0.00984369	0.0258701	0.0172754	0.0214335	0.0228884	0.00950269	0.00128245	0.00817154	0.0423857	0.0235136	0.0233922	0.0217348	0.0321952	0.00170065	0.00204157	0.0268633	0.00574394	0.0278699	0.00760666	0.00765158	0.0224454	0.0139699	0.01438	0.00525226	0.00940529	0.0337344	0.0330033	0.00910343	0.000206192	0.00101323	0.0600086	0.0071784	0.00217211	0.0344441	0.0176979	0.0644009	0.01413348	0.147178	0.343536	0.5283	0.7633	0.02359425	0.01232629	0.0121734	0.494074	0.00835594	0.00486797	0.467277	0.0132518	0.1566731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137386	0.288016	0.423483	0.151114	6	41.70638	0.09646676	0.000365678	0.0280745	0.356356	3.6152	0.0751477	0.365641	0.926521	2.63269	0.306172	0.289897	0.14052	0.263411	0.1689994	6.20557	6.73127	1.53903	22.6008	9.67886	9.51402	8.42587	11.7626	37.182	16.6013	14.1744	5.25359	0.120667	20.538	0.9270631
2120	-4158.61	-4152.84	-5.76474	20.86929	11.48528	0.1628114	2.498441	0.5431111	1.5673	0.00230378	0.015412	0.00954658	0.0344798	0.0249615	0.0451351	0.00688259	0.0152355	0.0163323	0.0265297	0.0208869	0.014591	0.00435323	0.0112356	0.0316568	0.0287938	0.0437157	0.0567853	0.0681082	0.00699967	0.00628466	0.0299164	0.00333079	0.0362659	0.0125072	0.0236121	0.0244436	0.0118209	0.0160071	0.00530498	0.0226725	0.0260996	0.0094026	0.0420271	0.00160443	0.00134324	0.062664	0.00652337	0.00147481	0.00781497	0.00894089	0.0577093	0.02435579	0.117779	0.277553	0.437321	0.669008	0.04141685	0.02816734	0.013815	0.469663	0.00803861	0.00486852	0.490563	0.0130516	0.1409977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138257	0.275639	0.174575	0.411529	6	40.45352	0.0706815	0.00010963	0.0154393	0.280042	3.70441	0.346309	0.699339	1.07861	1.87574	0.28901	0.322327	0.13841	0.250252	0.169165	5.97535	6.19255	1.59659	22.0223	9.69542	9.6945	8.14348	11.4853	37.182	16.4566	13.9516	5.25993	0.120667	20.538	0.8334919
2130	-4163.47	-4159.45	-4.02543	29.68841	11.74213	0.1799981	1.721387	0.6158911	1.463429	0.0105827	0.0242255	0.0107971	0.0289643	0.0350921	0.0410835	0.00361334	0.0199716	0.0110456	0.0145889	0.00634866	0.00582497	0.018569	0.0203709	0.0112411	0.0104732	0.0325806	0.0227781	0.0508359	0.00474684	0.00396999	0.0401895	0.00205246	0.0206527	0.0213183	0.0191299	0.016863	0.0155417	0.0145775	0.00984645	0.00675341	0.0222027	0.00354842	0.0439936	0.00885319	0.000421019	0.0522552	0.0273695	0.00169369	0.00802539	0.0401928	0.0919682	0.02184885	0.131342	0.299566	0.462384	0.69118	0.02359098	0.09208749	0.0221905	0.514899	0.00208136	0.00305117	0.450235	0.00754329	0.1715381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0790241	0.440753	0.118255	0.361968	5	37.18901	0.05091648	0.00024657	0.0230915	0.329483	3.64718	0.257587	0.621689	1.06115	2.05957	0.303749	0.287943	0.131732	0.276576	0.2636256	5.58665	7.16957	2.39588	22.0223	9.48568	8.29078	7.92224	11.7421	37.1805	16.4566	15.1693	3.58817	0.120667	20.538	0.6506883
2140	-4162.36	-4158.14	-4.21586	18.40014	11.74213	0.205514	0.4975029	1.012582	1.931702	0.0186342	0.0211473	0.0127549	0.0392022	0.0154611	0.115863	0.00441041	0.0209526	0.0179474	0.0310379	0.00622962	0.0197587	0.0735452	0.0243543	0.0193022	0.0324138	0.0398072	0.0367515	0.059503	0.0016285	0.0252952	0.0257821	0.00348643	0.00624054	0.0210967	0.0250885	0.0188414	0.0188927	0.0250816	0.00709623	0.0101793	0.0458222	0.00165997	0.0118763	0.00387091	0.000444989	0.0353248	0.0301369	0.00245048	0.008377	0.0224943	0.00995821	0.02629937	0.158312	0.321896	0.469915	0.678086	0.03623393	0.007727041	0.0132421	0.549638	0.000604402	0.00232961	0.428525	0.00566174	0.2258728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097277	0.433762	0.110063	0.358898	7	37.70777	0.08026827	0.000639301	0.0370158	0.397895	3.56445	0.0329259	0.250283	0.818443	2.89835	0.27876	0.312062	0.12722	0.281958	0.2335998	7.57159	6.16437	2.57683	22.0223	9.68403	9.66409	7.92224	11.7421	37.1968	16.8856	15.1693	4.88907	0.120667	21.779	0.9669219
2150	-4170.26	-4155.2	-15.0602	27.99113	11.74213	0.2027335	1.19313	0.3736293	0.6271746	0.00959696	0.0187808	0.0115071	0.0417011	0.0182289	0.0809621	0.00509445	0.0235355	0.0133311	0.0214144	0.019359	0.0376581	0.10742	0.0110256	0.0324134	0.0510207	0.0445006	0.0189853	0.0691492	0.000807194	0.00915779	0.0308351	0.00702755	0.00200151	0.02817	0.0360695	0.0474486	0.0154332	0.0129289	0.00432201	0.0108448	0.0330455	0.00654737	0.0102473	0.00481061	0.00183738	0.0237178	0.0767024	0.00221442	0.0054449	0.0519211	0.00622564	0.02591887	0.142876	0.350378	0.548215	0.789547	0.02099841	0.04486692	0.0180103	0.455288	0.000513819	0.00233683	0.508225	0.0156269	0.1186473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333608	0.659106	0.0924129	0.21512	5	37.84392	0.0670781	0.000583025	0.0353672	0.390754	3.5733	0.173806	0.527991	1.02585	2.27235	0.313741	0.290404	0.145722	0.250133	0.1635142	6.53537	6.49654	2.57683	19.0983	8.20953	7.15155	7.92224	11.7421	37.1863	16.8342	15.1693	5.27777	0.120667	21.779	0.7256085
2160	-4165.14	-4152.65	-12.4885	34.80088	11.74213	0.1895771	0.416816	0.5412305	0.780623	0.00727651	0.0529801	0.0094132	0.0236283	0.0245411	0.0405963	0.0106816	0.0218124	0.0207744	0.0206311	0.00827484	0.0581705	0.0559875	0.0081126	0.0155064	0.0258946	0.0477991	0.0463689	0.0276151	0.00209643	0.0164408	0.0209799	0.00368332	0.0143288	0.020768	0.00650602	0.0272089	0.0107092	0.0378567	0.00465039	0.0487728	0.00740802	0.00559368	0.0154847	0.00270349	0.00144252	0.0287983	0.0624931	0.000915974	0.00478783	0.0167878	0.00793479	0.02017897	0.159143	0.363762	0.551156	0.781807	0.04529858	0.03703205	0.0126118	0.479842	0.00248169	0.00604802	0.488098	0.0109187	0.1865962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100144	0.72724	0.039963	0.132653	4	37.78895	0.07293822	0.000363385	0.0279872	0.355912	3.61574	0.0192133	0.194202	0.748854	3.03773	0.315612	0.292136	0.115286	0.276966	0.2236282	6.12889	8.0689	1.96389	19.0983	8.7344	7.27582	7.92224	11.7421	37.1994	16.7187	15.1693	5.22194	0.232949	21.779	0.8344035
2170	-4161.51	-4145.91	-15.5948	34.10222	11.74213	0.1556728	1.578279	0.5938995	1.287132	0.0291202	0.0391331	0.00563668	0.0273585	0.0205432	0.0378523	0.0155457	0.0142335	0.0219018	0.0297052	0.062502	0.0404154	0.062028	0.0130192	0.011003	0.050547	0.0287869	0.0284603	0.0377604	0.00777926	0.0141004	0.0307634	0.00395276	0.042471	0.0330889	0.00573733	0.0275607	0.0425699	0.0328184	0.0148406	0.0222971	0.0143273	0.0103304	0.0240206	0.00109033	0.0468253	0.0300532	0.113561	0.000483908	0.0119764	0.0389656	0.00914501	0.02645913	0.136699	0.312642	0.481306	0.712112	0.03912707	0.004736538	0.0142352	0.503894	0.00135609	0.00807696	0.466104	0.00633348	0.1220845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128557	0.175303	0.0780881	0.618052	7	38.13211	0.0378577	7.42704e-05	0.0127211	0.258863	3.72834	0.237166	0.601088	1.05471	2.10704	0.299318	0.296521	0.142675	0.261486	0.126821	7.16593	8.07756	1.38638	17.386	9.51916	9.33185	8.42783	11.7421	37.1845	16.5726	14.9657	3.79876	0.232949	21.779	0.9626518
2180	-4156.25	-4146.1	-10.1476	31.434	11.74213	0.1905381	2.145794	0.8942008	1.693305	0.00605418	0.0247301	0.0104509	0.0383054	0.0165653	0.060251	0.00938337	0.0209416	0.0267085	0.0243108	0.0390196	0.0409533	0.0572112	0.00243321	0.0106335	0.0251761	0.0353394	0.0311473	0.0171446	0.0103995	0.0458158	0.0376222	0.00225899	0.0534856	0.0236113	0.0180502	0.00820828	0.0392809	0.0122821	0.0208302	0.0344964	0.0190643	0.0101724	0.00739736	0.00118662	0.0390017	0.0310604	0.0411955	0.000437834	0.0203347	0.0393656	0.0045212	0.02235298	0.155284	0.324386	0.478863	0.693084	0.04131917	0.02008699	0.016423	0.547865	0.000629424	0.00468994	0.425802	0.00459108	0.06958512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144922	0.309146	0.0564212	0.489511	7	39.67797	0.1076536	0.000376987	0.0285014	0.358515	3.61261	0.310078	0.669673	1.07324	1.94701	0.279638	0.324373	0.109944	0.286046	0.08967211	7.16593	8.12375	1.80197	20.5718	9.68493	9.65554	7.81219	11.7421	37.1845	16.8898	14.9657	2.99416	0.232949	22.76	0.7759951
2190	-4157.72	-4144.17	-13.553	25.26093	11.74213	0.1689632	1.602703	0.339099	1.338564	0.0726864	0.0471167	0.00680582	0.0357011	0.0192741	0.0155752	0.0114278	0.019778	0.0103373	0.0206007	0.0649698	0.00726961	0.0257453	0.0111665	0.0202643	0.0125846	0.0395384	0.013744	0.0164862	0.0201381	0.0139481	0.0280204	0.00108163	0.0214756	0.0578532	0.0208451	0.0283393	0.0446849	0.0211135	0.0139764	0.055598	0.0494629	0.00373888	0.0050942	0.00138395	0.0172111	0.0401168	0.0960179	0.000201917	0.021092	0.00756635	0.0138902	0.02734393	0.100194	0.25837	0.42605	0.671854	0.0297248	0.07526712	0.016279	0.549838	0.000589904	0.00542809	0.425214	0.00265102	0.05810838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0771526	0.337818	0.0107766	0.574253	6	40.46828	0.07137725	0.000149341	0.0180029	0.298013	3.68384	0.240761	0.604804	1.05592	2.09851	0.284444	0.313971	0.111054	0.290531	0.1333755	6.79711	7.86556	1.80197	16.6662	9.53627	9.68662	7.81219	11.7421	37.195	16.8898	14.9657	5.28063	0.137645	20.7058	0.4356751
2200	-4160.33	-4143.1	-17.2314	25.90557	11.74213	0.1732403	2.533177	0.1614826	1.937333	0.0432345	0.0320814	0.00950552	0.0503567	0.0229447	0.0804141	0.00538655	0.0204426	0.0171512	0.0267416	0.0434404	0.00169955	0.0527654	0.00368893	0.0114391	0.015117	0.0263987	0.0204526	0.0362628	0.0312525	0.0142811	0.0175661	0.00111968	0.0372765	0.010335	0.0167753	0.0226361	0.0835624	0.0199689	0.0520275	0.0515596	0.0231456	0.00300418	0.00818018	0.0025406	0.0132556	0.0433082	0.0438916	0.000619603	0.0425476	0.00572247	0.0306337	0.02898756	0.0621105	0.181033	0.324201	0.566137	0.03123598	0.06422804	0.0172247	0.532627	0.000865719	0.00365375	0.44062	0.00500842	0.09642276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110587	0.216175	0.0139571	0.659281	7	41.86165	0.05724374	0.000182761	0.0199022	0.310333	3.66958	0.34958	0.701897	1.07899	1.86953	0.281725	0.332695	0.122569	0.26301	0.1606508	5.53908	8.10502	1.18093	16.6662	9.5884	9.69295	8.69717	11.7421	37.195	16.7505	14.9657	5.23743	0.137645	21.1097	0.6002009
2210	-4153.81	-4143.69	-10.1246	24.41359	11.74213	0.1972833	1.469931	0.1886562	1.137979	0.0405802	0.0299456	0.0108203	0.0482378	0.0208286	0.0224392	0.0116601	0.031756	0.0153079	0.023049	0.0200402	0.00139836	0.0120633	0.00323804	0.0036753	0.0277046	0.0186919	0.0271347	0.0530562	0.0414481	0.00367185	0.0202444	0.00056757	0.0453369	0.0102555	0.0352033	0.0359501	0.0542748	0.0250891	0.0079272	0.0295409	0.0258053	0.00904056	0.0140542	0.00350234	0.0225963	0.0205941	0.0550357	0.00011673	0.0272069	0.00539375	0.0088316	0.02719629	0.0871502	0.244175	0.419634	0.678299	0.04855991	-0.02349609	0.0163721	0.542104	0.00263156	0.00163005	0.427289	0.00997264	0.1290685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0446728	0.442602	0.0265703	0.486155	7	41.75891	0.0823453	0.000483017	0.032223	0.37653	3.59076	0.22064	0.583474	1.04861	2.14728	0.288544	0.330349	0.123881	0.257226	0.1055724	5.00649	8.09686	2.15475	16.6662	9.66308	9.63651	8.69717	11.7421	37.195	16.1583	14.9657	4.59284	0.137645	20.5351	1.222559
2220	-4177.16	-4162.22	-14.9403	34.49512	11.74213	0.1677518	1.927155	0.154754	1.114775	0.0376252	0.0698049	0.0111567	0.0428564	0.0313541	0.0989346	0.0166839	0.0390598	0.0617846	0.020074	0.0240107	0.00432352	0.028057	0.00346284	0.016117	0.0347255	0.0337017	0.0325343	0.0418482	0.0349434	0.00742425	0.00834616	0.00140541	0.0183823	0.014624	0.0308021	0.0264362	0.029334	0.0371201	0.00451779	0.054672	0.042261	0.00218539	0.00699232	0.00283974	0.0148935	0.0284145	0.0249899	0.000112292	0.0180836	0.00338696	0.00536617	0.03108918	0.0832479	0.238478	0.414739	0.676282	0.03770328	-0.007248291	0.0137789	0.502291	0.00201322	0.000858451	0.473178	0.00788014	0.1927007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495741	0.137112	0.0116031	0.801711	6	41.22157	0.05813734	0.000140774	0.0174822	0.294497	3.68788	0.284421	0.647037	1.06806	2.00049	0.284279	0.320132	0.120433	0.275156	0.1854525	7.30707	8.09686	2.41004	17.0687	9.68072	9.63134	8.56295	11.7421	37.195	16.5851	14.9657	5.07464	0.137645	20.5351	1.039084
2230	-4154.15	-4146.86	-7.28244	35.77164	11.74213	0.1591401	0.7428563	0.1256992	0.8934103	0.017203	0.0496285	0.00504302	0.0355406	0.0194574	0.0377293	0.0132974	0.0518089	0.0306888	0.0170019	0.010364	0.00936777	0.0293768	0.00731513	0.00195557	0.0443496	0.013753	0.0241841	0.0159224	0.0382528	0.00880123	0.0129881	0.00177856	0.0125227	0.0274628	0.0250126	0.0151828	0.00949394	0.0240172	0.00322914	0.0174658	0.0291949	0.00341056	0.00738687	0.00225305	0.0196893	0.074541	0.0296843	0.000126812	0.0559233	0.00347404	0.00522388	0.02185434	0.0876625	0.254133	0.441527	0.708109	0.02906105	0.01257171	0.0208543	0.507333	0.0045981	0.00186808	0.46239	0.00295635	0.139431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100572	0.438316	0.00179934	0.459313	5	38.98293	0.05336601	9.0127e-05	0.0140064	0.26919	3.71671	0.0833559	0.383068	0.93977	2.59381	0.284759	0.30311	0.132068	0.280063	0.1520027	7.62687	8.12672	2.38252	17.0687	9.66536	9.65292	8.56295	11.7421	37.1473	16.8325	14.8787	3.46921	0.193978	20.5351	0.9172929
2240	-4153.12	-4150.25	-2.87217	35.03826	11.65619	0.1699198	0.5031344	0.1621651	1.384175	0.0478603	0.0449083	0.00550592	0.0216455	0.0143832	0.0313431	0.00867654	0.0155573	0.0118889	0.0249343	0.0139634	0.0136242	0.0113629	0.00525157	0.00610065	0.00863977	0.0126102	0.0211828	0.0135988	0.04446	0.0426428	0.0161587	0.00326205	0.0195804	0.0222076	0.0371782	0.0121381	0.00237122	0.0175117	0.00263939	0.0259156	0.0130276	0.00338311	0.0129883	0.00309566	0.0148846	0.0357112	0.00383617	7.20955e-05	0.0466204	0.00291014	0.0175527	0.01711467	0.0754958	0.217057	0.381179	0.637101	0.03796493	-0.001021116	0.00544134	0.611549	0.0166041	0.00274606	0.353216	0.0104437	0.1086499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887746	0.158565	0.00719483	0.745466	5	38.63526	0.1123855	0.000156379	0.0184195	0.300781	3.68064	0.0339702	0.253957	0.822536	2.88954	0.295108	0.316815	0.13179	0.256287	0.1076288	7.62687	8.03936	2.38252	20.5969	9.69405	8.39783	8.27091	11.6562	37.1649	16.8976	14.8787	4.34607	0.193978	20.5351	1.009487
2250	-4141.67	-4146.68	5.01011	35.16607	11.78978	0.2096764	0.6598112	0.06344375	1.104479	0.0347563	0.0215616	0.00633577	0.023262	0.01597	0.0590613	0.0149203	0.0120762	0.0188155	0.0168826	0.0118455	0.022038	0.0155894	0.00317847	0.00346012	0.0276032	0.0121889	0.0301642	0.0141754	0.00918028	0.0135493	0.0197273	0.00878951	0.0313494	0.00956169	0.019483	0.0202822	0.00123336	0.0433103	0.0013754	0.055755	0.0115899	0.0126052	0.0170677	0.00454374	0.00353847	0.0172089	0.00200183	5.04293e-05	0.00968439	0.00120689	0.0230854	0.01825919	0.070904	0.217396	0.392862	0.661603	0.03065125	0.01188615	0.0104129	0.519657	0.00737793	0.00134178	0.444316	0.0168942	0.1023396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0806649	0.248962	0.0182251	0.652148	6	38.71861	0.08891255	0.000730508	0.0395377	0.408437	3.55129	0.0656335	0.343934	0.909014	2.68142	0.299071	0.30893	0.127198	0.264801	0.1142257	6.73146	7.70401	2.49519	20.5969	9.69405	8.39783	8.27091	11.7898	37.1951	16.2527	14.8787	4.61844	0.193978	20.5351	0.8959416
2260	-4155.07	-4158.08	3.00914	28.81399	11.78252	0.1746767	0.4181269	0.04514292	1.30904	0.0206711	0.0110545	0.0079468	0.0391959	0.0182069	0.0418113	0.0229561	0.019096	0.0157405	0.0262347	0.0370065	0.0147741	0.00215607	0.00461605	0.0103229	0.0311475	0.00354929	0.0257392	0.00720787	0.0307497	0.0698656	0.0198834	0.00821597	0.0356184	0.00691885	0.0408173	0.0163674	0.00115583	0.040715	0.00794344	0.0321059	0.021631	0.0205283	0.0120749	0.00983654	0.00783968	0.0250061	0.000378817	8.79636e-05	0.0195868	0.00263772	0.00898983	0.01767792	0.0626447	0.196227	0.361185	0.626318	0.03264234	0.05018536	0.00674099	0.558857	0.00776385	0.00124696	0.419118	0.00627304	0.06563452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147888	0.341928	0.0274133	0.482771	7	37.83906	0.09247487	0.000195152	0.0205611	0.314437	3.66481	0.019414	0.195162	0.750174	3.03525	0.314487	0.295271	0.126663	0.26358	0.1158199	7.55909	8.00081	2.49816	22.2898	8.50166	5.80536	8.27091	11.7825	37.1971	16.564	15.2948	4.90692	0.193978	20.5351	0.5666948
2270	-4145.74	-4158.95	13.2154	35.44498	11.78252	0.1642269	1.512697	0.1909513	0.365083	0.0245223	0.00748047	0.00406583	0.0307608	0.0118303	0.0429768	0.00494985	0.0259176	0.0120936	0.0170374	0.0259561	0.00554472	0.00250856	0.00239594	0.00835022	0.00999916	0.0020107	0.0157147	0.00368046	0.018413	0.0100018	0.0155594	0.00856115	0.0162611	0.0127707	0.0223556	0.018329	0.000294273	0.00718921	0.0214988	0.0116798	0.00456057	0.0234806	0.00934843	0.00935456	0.0146534	0.0131546	0.000551912	0.000345328	0.00812027	0.00135542	0.018188	0.01050076	0.13031	0.34956	0.566272	0.817606	0.02782611	0.04957587	0.0153361	0.538218	0.00851829	0.000601109	0.422957	0.0143695	0.08070865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126292	0.549593	0.00530534	0.31881	6	37.54067	0.04500258	0.000117954	0.0160112	0.284202	3.69967	0.227277	0.590656	1.05116	2.13091	0.313531	0.307502	0.117966	0.261001	0.1302845	5.47564	7.45068	2.49816	16.497	9.52353	8.96302	8.56267	11.7825	36.8694	16.8705	15.2948	5.22989	0.193978	20.5351	0.61948
