Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
220	5.95107	0	5.95107	55	55	3.148893	0.4630499	1.909141	1.154567	0.0541599	0.0576245	0.0192392	0.00408552	0.0044167	0.00891812	0.0103227	0.0126847	0.0173263	0.028886	0.0558933	0.0126836	0.00471256	0.0252981	0.044834	0.0432179	0.0460782	0.00231993	0.00535558	0.00737209	0.0130463	0.0317061	0.138033	0.0039599	0.0136953	0.00133813	0.0190992	0.0508274	0.0241708	0.0091057	0.0212824	0.0106784	0.0217019	0.0143477	0.0166939	0.0252533	0.0105956	0.0360106	0.00422895	0.0577297	0.00828823	0.0307154	0.02505586	0.306541	0.509514	0.656961	0.825015	1.430813	0.0006188783	0.00236014	0.0924685	0.255491	0.276009	0.273222	0.10045	0.03193824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126706	0.11362	0.00230176	0.757373	14	55	0.06680954	0.400462	0.739452	1.08316	1.77693	0.0267611	0.227111	0.791402	2.95473	0.284651	0.211219	0.0818642	0.422267	0.03255712	55	55	55	55	54.9984	16.4729	55	55	55	55	55	20.0982	45.9898	55	0.980991
230	0.9099	0	0.9099	55	54.98753	1.544417	0.8075145	0.2215674	0.8275284	0.0477286	0.0436731	0.0832222	0.00743865	0.011697	0.00413743	0.0186188	0.030874	0.0511216	0.0155676	0.0339213	0.00667736	0.00196234	0.0319644	0.130225	0.131	0.0447702	0.0159248	0.023696	0.00548666	0.0446487	0.0521186	0.0582372	0.0166671	0.00721778	0.00170789	0.071384	0.0414056	0.0311582	0.0304781	0.0124462	0.0283208	0.0233806	0.00761828	0.0297018	0.0260508	0.0253538	0.0428507	0.00537067	0.0507875	0.0212127	0.0224269	0.03476143	0.105584	0.285817	0.476526	0.734604	1.176441	0.06050806	0.00376392	0.186327	0.280271	0.277295	0.155863	0.0964803	0.01664244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325815	0.0673355	0.00164846	0.605201	14	55	0.09511256	0.232103	0.595786	1.05293	2.11918	0.0971568	0.410142	0.959016	2.53369	0.479172	0.171106	0.0239526	0.325769	0.0771505	54.7123	55	55	55	54.9994	54.9734	55	54.9875	54.803	55	55	24.1022	24.3189	55	0.2157139
240	-20.9572	0	-20.9572	55	54.99698	1.206884	0.7883396	0.4843838	1.027125	0.0630173	0.109069	0.110303	0.0262677	0.0363576	0.00378248	0.00712395	0.0560777	0.0233846	0.0644895	0.0302387	0.0179896	0.00785959	0.0507064	0.169983	0.0970578	0.055669	0.0197466	0.0183102	0.00346737	0.0138437	0.238926	0.0814311	0.069101	0.0307646	0.00465928	0.0379285	0.0574589	0.0328271	0.0406703	0.0750822	0.0274977	0.014541	0.0216397	0.109109	0.0163995	0.00965261	0.0542766	0.0301365	0.076087	0.0747221	0.0330065	0.04325413	0.134911	0.320013	0.499118	0.736838	0.6791156	0.06478723	0.000876438	0.133385	0.513417	0.137392	0.104992	0.109938	0.01560521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55623	0.138562	0.019754	0.285454	14	55	0.0777435	0.176298	0.531184	1.02731	2.26521	0.0930752	0.402397	0.953671	2.55086	0.251518	0.151928	0.224932	0.371623	0.08039245	54.9999	55	55	55	55	53.5994	55	54.997	53.6389	55	55	37.8404	54.5446	55	0.1941129
250	-68.4974	0	-68.4974	55	54.99998	1.41671	1.132334	0.4559471	2.624313	0.0705524	0.159898	0.274992	0.0854822	0.23085	0.0488286	0.0114862	0.0792527	0.19626	0.148554	0.0309964	0.144883	0.0136027	0.140874	0.218265	0.395942	0.0961538	0.25608	0.0931648	0.0092187	0.0192786	0.34072	0.0283358	0.38508	0.0789384	0.0662041	0.12953	0.169741	0.14211	0.102348	0.273161	0.177627	0.0479016	0.00827958	0.344533	0.177714	0.0390267	0.268872	0.0808068	0.0734908	0.0957469	0.134533	0.1575894	0.0787653	0.197204	0.326984	0.543403	1.464437	0.0312194	0.00199538	0.311235	0.181033	0.0986691	0.0669733	0.340094	0.008358873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389717	0.151053	0.0445703	0.41466	14	55	0.0471957	0.212164	0.574079	1.04513	2.16863	0.162577	0.513209	1.01888	2.30533	0.551054	0.151206	0.143969	0.153771	0.03957827	53.9862	54.9595	55	55	54.9549	54.9306	54.9961	55	55	55	54.9962	48.7192	54.8407	55	0.2111985
260	-47.4185	0	-47.4185	55	55	0.6691424	0.587869	1.158155	1.991489	0.0901835	0.0795016	0.129157	0.0328029	0.1601	0.0545777	0.0312446	0.0211502	0.131595	0.0849503	0.0524285	0.0668687	0.00693888	0.104984	0.113091	0.160217	0.0257528	0.0155583	0.111194	0.00477926	0.00554552	0.198228	0.015244	0.159726	0.0687051	0.039622	0.10966	0.145656	0.072249	0.0948701	0.186016	0.0824341	0.0368952	0.00140867	0.056388	0.169571	0.0572925	0.0865074	0.104174	0.127626	0.0657059	0.0906985	0.1043996	0.171645	0.336908	0.482639	0.685161	2.39213	0.03404712	0.0024094	0.14401	0.112523	0.263116	0.175186	0.302755	0.001728803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111414	0.140001	0.0591533	0.689432	14	55	0.05977887	0.0676132	0.348599	0.912874	2.67091	0.050616	0.305462	0.875002	2.76892	0.221548	0.0442555	0.469734	0.264463	0.03577592	45.6012	54.9999	55	55	55	55	54.6807	55	55	55	55	53.009	54.998	55	0.04832309
270	-66.0178	0	-66.0178	55	55	2.458625	0.6354282	0.5325158	1.507852	0.0736071	0.321269	0.409607	0.0573838	0.203196	0.110304	0.0694044	0.0585739	0.125166	0.133815	0.0709835	0.0753696	0.0131404	0.339458	0.224419	0.235695	0.0530964	0.111414	0.323536	0.00251089	0.0160101	0.082488	0.0195364	0.0844341	0.111688	0.0593286	0.069137	0.0593884	0.270123	0.162553	0.227487	0.0793609	0.116348	0.000622233	0.142139	0.299285	0.0336875	0.071181	0.37549	0.352989	0.134992	0.0755524	0.1278612	0.118796	0.280716	0.44242	0.675271	0.5096373	0.04771915	0.0135921	0.298816	0.1302	0.157053	0.233669	0.166669	0.001700507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243587	0.0549381	0.48138	0.220094	14	55	0.0466974	0.342499	0.696334	1.07814	1.88303	0.0604877	0.331402	0.89837	2.70974	0.564623	0.250867	0.102424	0.0820865	0.04941966	54.8743	55	55	55	54.9987	55	55	55	55	55	55	22.0937	39.2876	55	0.03440952
280	-71.1959	0	-71.1959	55	54.99999	1.425244	0.9176973	0.8225118	0.7877946	0.151932	0.0537318	0.210824	0.0201785	0.240085	0.14724	0.114354	0.103338	0.121111	0.118596	0.0823315	0.0466421	0.0785975	0.188578	0.24404	0.126801	0.0586569	0.298885	0.19624	0.000681949	0.00567244	0.0650145	0.0237405	0.0823684	0.0427174	0.0368058	0.0483933	0.0871906	0.0375516	0.255552	0.558818	0.222281	0.0975676	0.0063346	0.393989	0.446506	0.0486443	0.0237147	0.0567784	0.270895	0.145959	0.149713	0.1461828	0.201768	0.415725	0.595488	0.806252	1.791328	0.05012249	0.00881933	0.244656	0.0610636	0.400241	0.146514	0.138706	0.004298415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292033	0.0433736	0.436298	0.228295	14	55	0.1032254	0.21354	0.575621	1.04571	2.16513	0.120254	0.450535	0.984902	2.44431	0.103897	0.304985	0.365072	0.226046	0.0544209	54.999	55	55	54.2385	54.9998	55	54.6659	55	55	55	55	51.8357	54.7885	54.9998	0.07898463
290	-75.8675	0	-75.8675	55	54.92072	4.829098	0.3308138	1.533751	1.797553	0.14949	0.137373	0.498144	0.0663575	0.224938	0.5285	0.170836	0.179768	0.260989	0.103426	0.0649418	0.158878	0.118807	0.1177	0.444733	0.0674902	0.165877	0.151562	0.1778	0.00114964	0.00362055	0.180095	0.0192808	0.0912907	0.0605351	0.0307162	0.015269	0.0585747	0.0827441	0.333903	0.342157	0.173787	0.186032	0.0340701	0.752192	0.222998	0.0122947	0.016188	0.0969317	0.204628	0.0553343	0.189403	0.163238	0.221397	0.399796	0.545214	0.734629	0.9219169	0.04022477	0.0193962	0.194456	0.0725924	0.395654	0.192753	0.125148	0.008309993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295893	0.0432307	0.239096	0.421781	14	55	0.09609001	0.494821	0.799747	1.08359	1.62185	0.00812465	0.128582	0.6441	3.21919	0.0635061	0.216379	0.41364	0.306475	0.04853476	54.9971	54.9999	55	54.51	54.9046	55	54.9927	54.9207	55	55	55	49.0558	54.8251	54.9999	0.1712173
300	-70.813	0	-70.813	55	54.99999	1.928084	0.4817525	0.7576641	2.716509	0.0477453	0.141516	0.026702	0.0500568	0.112035	0.328862	0.0429971	0.291212	0.079458	0.195086	0.0752216	0.0578953	0.363796	0.113455	0.165329	0.0764698	0.187995	0.460102	0.346463	0.000468719	0.005709	0.394274	0.133982	0.0556195	0.127014	0.0832816	0.0345348	0.146395	0.130445	0.334205	0.0688785	0.106625	0.0542767	0.0787258	0.31406	0.223186	0.00286757	0.00902939	0.40997	0.15956	0.201503	0.153464	0.1094127	0.106082	0.236471	0.367352	0.574427	0.1604401	0.03886065	0.0067535	0.316492	0.056146	0.0834569	0.477516	0.0596357	0.005614869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338253	0.070555	0.355904	0.235288	14	55	0.1128246	0.284536	0.647142	1.06808	2.00024	0.0300576	0.239837	0.806523	2.92358	0.0389497	0.17168	0.5182	0.27117	0.04447552	55	55	55	54.9991	54.9996	54.9999	54.9998	55	55	55	54.9982	44.5922	54.9837	55	0.1262463
310	11.9049	0	11.9049	55	54.97091	1.074706	0.3640497	1.605444	2.115342	0.00728475	0.0122143	0.00901702	0.0160842	0.0191154	0.0294906	0.0065069	0.0162458	0.0142976	0.021991	0.012708	0.0200669	0.0132951	0.0230674	0.065935	0.0135835	0.0136332	0.0160506	0.0292718	4.26346e-05	0.0028271	0.0307474	0.0335334	0.00727798	0.0705368	0.013859	0.00804178	0.0159971	0.0219634	0.0551164	0.0224264	0.0257044	0.0109989	0.0157728	0.0209242	0.0560735	0.000331413	0.00156599	0.0609256	0.0291539	0.0793476	0.00478987	0.02529354	0.21196	0.381043	0.520599	0.708136	1.410698	0.03501021	0.0105241	0.199457	0.043451	0.0914011	0.612643	0.0425231	0.003430624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560692	0.133275	0.242412	0.0636214	14	55	0.117629	0.151614	0.49811	1.01135	2.33892	0.0118879	0.154438	0.689252	3.14442	0.0282126	0.243841	0.275335	0.452611	0.03844083	55	55	55	11.4849	55	55	55	54.9709	55	55	55	43.0626	54.4878	55	0.08924425
320	25.4962	0	25.4962	55	16.55148	3.086667	0.1377828	1.42221	0.4095687	0.00612603	0.00782927	0.0162415	0.0328656	0.00428522	0.0204927	0.00241479	0.0121554	0.0194106	0.0165845	0.0216979	0.0151748	0.00539371	0.0137014	0.00591712	0.0150457	0.0274655	0.0337934	0.0199892	2.38448e-05	0.00408008	0.031878	0.0100887	0.00704396	0.012647	0.0126365	0.00490239	0.00511573	0.0333111	0.0292584	0.0038256	0.0251315	0.00729731	0.0084711	0.0182504	0.0290727	0.000359024	0.000737742	0.0199066	0.0180059	0.0176677	0.00158177	0.0156878	0.32968	0.570243	0.734933	0.893694	1.282711	0.04573754	0.00408267	0.306035	0.0430484	0.173975	0.434551	0.0383079	0.003024402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19952	0.4205	0.25765	0.12233	14	55	0.05587866	0.395857	0.736216	1.08291	1.78501	2.34327e-05	0.00716267	0.204745	3.78807	0.0902157	0.0544326	0.52102	0.334332	0.04876194	55	54.9999	55	54.9846	54.999	55	54.9995	16.5515	55	55	54.9968	48.7887	54.9485	54.9815	0.06202382
330	20.804	0	20.804	55	54.92631	1.40041	0.1342839	1.143464	1.007728	0.0102725	0.0193103	0.0083227	0.0147954	0.0147577	0.0121771	0.00209465	0.00896975	0.0203855	0.00931292	0.0100542	0.0322598	0.00668247	0.0137131	0.0129524	0.018312	0.0166271	0.043876	0.0526606	3.44325e-06	0.00317116	0.028769	0.0199616	0.0187966	0.00916967	0.00599158	0.00543409	0.0143243	0.0193534	0.0130338	0.0120323	0.00932045	0.00434609	0.0177977	0.0129751	0.00809831	0.00117465	0.000430386	0.0407739	0.0467794	0.00410044	0.00289217	0.02271933	0.228573	0.435454	0.601949	0.79942	2.654744	0.05692828	0.0247677	0.0750874	0.0106828	0.249792	0.393073	0.246598	0.005334716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232762	0.385252	0.150851	0.231136	14	55	0.07175477	0.20952	0.571094	1.044	2.17539	1.80385e-05	0.00628713	0.194087	3.79961	0.107348	0.00232078	0.780069	0.110262	0.062263	55	55	55	55	55	55	54.9989	54.9263	55	55	54.9985	32.7919	54.0124	41.8012	0.08568035
340	-3.48936	0	-3.48936	55	54.99884	1.760028	1.113904	4.305876	0.1461389	0.0212637	0.0348813	0.0188563	0.0644688	0.014145	0.0138982	0.00520147	0.0215939	0.0762889	0.0190171	0.0221218	0.0592847	0.0289861	0.0365542	0.0159035	0.0235275	0.0798137	0.0537003	0.0133676	1.29082e-05	0.00703823	0.051913	0.0315362	0.0122521	0.0121432	0.0235696	0.00828727	0.0123591	0.0271172	0.0141092	0.0189328	0.0211012	0.0164229	0.0993966	0.0264454	0.0104894	0.00269412	0.000753939	0.0315561	0.0778113	0.0120248	0.00957531	0.02351504	0.622805	0.805076	0.895966	0.96559	1.943785	0.02718707	0.161068	0.15562	0.0333462	0.228748	0.159237	0.261981	0.003560225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063542	0.113592	0.163179	0.659686	14	55	0.0500071	0.262844	0.626801	1.06264	2.04772	0.159104	0.508501	1.01658	2.31582	0.0304768	0.00270612	0.198936	0.767881	0.0307473	54.9999	54.9997	55	55	54.9994	54.9998	55	54.9988	55	55	54.9993	39.2262	53.8121	53.8257	0.1157898
350	12.5652	0	12.5652	55	54.99796	1.3739	0.9816422	1.353471	0.1414269	0.000927498	0.037362	0.0386956	0.0681351	0.0315597	0.00681258	0.00197752	0.0152253	0.0441193	0.011861	0.0160638	0.0374449	0.0104151	0.0481431	0.0122634	0.00992624	0.0481774	0.02035	0.0140549	9.67447e-06	0.00387668	0.0448271	0.027197	0.0166256	0.0392935	0.0354477	0.00889667	0.00741595	0.0336969	0.016857	0.0312413	0.0156876	0.00665322	0.0311944	0.024763	0.018151	0.0044104	0.000514207	0.0221101	0.0192061	0.00656512	0.0458537	0.02654765	0.362158	0.620046	0.785134	0.926271	1.365548	0.05833836	0.0610689	0.186013	0.07473	0.167483	0.40695	0.103755	0.004878998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290661	0.0156682	0.770365	0.184901	14	55	0.08280301	0.205169	0.566126	1.04207	2.18663	0.133277	0.471164	0.99689	2.39867	0.30916	0.157774	0.0635484	0.469518	0.06321736	54.9999	55	55	55	54.9983	55	55	54.998	55	55	55	50.8712	54.9979	54.9999	0.07717813
360	29.6733	0	29.6733	55	55	0.282105	1.697235	0.9494263	0.2459875	0.000484934	0.0235241	0.0624534	0.02116	0.0288502	0.00191855	0.00417985	0.011151	0.0294797	0.00463348	0.0115266	0.00745355	0.0289409	0.0223309	0.0054677	0.00662625	0.0153772	0.010997	0.0174692	1.97484e-06	0.0069395	0.0255084	0.025262	0.0203697	0.0246027	0.0137461	0.0025202	0.00354584	0.0183146	0.00973061	0.0148882	0.0174949	0.00396523	0.0152709	0.0134603	0.0119615	0.00260221	0.00031042	0.0241513	0.0192365	0.00666217	0.0379474	0.0184701	0.282447	0.538333	0.722869	0.896632	0.3754029	0.02340107	0.0705702	0.055797	0.0611389	0.540615	0.248699	0.0231797	0.003573544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337809	0.0338228	0.454456	0.47794	14	55	0.0661675	0.00395623	0.0906679	0.56449	3.34089	0.254247	0.618402	1.06017	2.06718	0.437968	0.187709	0.0769809	0.297342	0.02697462	55	55	55	55	54.9993	55	55	55	55	55	54.9998	54.997	54.9997	55	0.132478
370	63.4025	0	63.4025	55	54.99933	0.180881	3.352534	0.4989764	0.474808	0.000544004	0.00172872	0.0134489	0.0110716	0.0153421	0.0019177	0.000718824	0.00195789	0.0234081	0.00218857	0.00288751	0.0111054	0.00864132	0.0126605	0.00155049	0.0105073	0.00432145	0.0108092	0.00421625	1.68035e-06	0.00993987	0.0101826	0.00228565	0.012561	0.0122869	0.00703153	0.00244676	0.00290112	0.0129697	0.0187322	0.0103828	0.00915776	0.00120598	0.00349833	0.00412879	0.00354639	0.00555631	0.000321464	0.00235795	0.00325763	0.00132329	0.00973027	0.006838009	0.17729	0.404875	0.604896	0.829193	0.5946102	0.02886265	0.3066	0.0834626	0.110348	0.127101	0.327319	0.0451695	0.003109729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131123	0.0937357	0.358512	0.416629	14	55	0.05675752	0.000255984	0.0235247	0.331955	3.64426	0.414821	0.749351	1.08378	1.75205	0.0950118	0.321025	0.272963	0.311	0.03197238	55	55	55	55	50.0512	55	55	54.9993	55	55	55	48.4065	55	27.2078	0.09726301
380	53.9433	0	53.9433	55	54.98078	0.08851107	1.432896	1.674943	0.3610779	0.000743503	0.0158342	0.00641237	0.00919519	0.0185426	0.00132244	0.000972893	0.00304916	0.00729122	0.00281184	0.00306038	0.00318011	0.0193174	0.0300828	0.00283613	0.0173031	0.00634058	0.0139753	0.00190944	1.46863e-06	0.0221376	0.0241611	0.00346561	0.00644623	0.0181503	0.00680825	0.00249721	0.00645416	0.00518623	0.0193661	0.00276816	0.014643	0.0107786	0.0106171	0.0055241	0.00282312	0.00547674	0.00076996	0.00256043	0.0138385	0.00181994	0.00717961	0.007976015	0.369552	0.608789	0.764307	0.908421	0.2056779	0.04060982	0.177904	0.102623	0.217384	0.0690302	0.26664	0.166419	0.007299644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259309	0.078152	0.453915	0.208624	14	55	0.07278461	8.72422e-08	0.000439303	0.0646171	3.93494	0.214768	0.576992	1.04623	2.16201	0.00908148	0.135394	0.352662	0.502863	0.04790946	55	48.6086	55	50.6786	46.261	55	55	54.9808	55	55	55	10.9652	54.9097	37.6254	0.1523633
390	27.2897	0	27.2897	54.99997	54.99995	0.8910226	0.5398121	0.8019692	0.2280085	0.00715529	0.0383139	0.00883397	0.0184873	0.0116715	0.00142467	0.00105792	0.00115759	0.0080967	0.00676888	0.0178959	0.0194051	0.0469055	0.0115108	0.0019397	0.0156969	0.00636665	0.00989325	0.00110531	4.27449e-06	0.0258573	0.0281467	0.0138436	0.0121032	0.0147151	0.0179926	0.00385863	0.00525863	0.0319511	0.0347716	0.00370723	0.0172859	0.0384748	0.0276672	0.0150548	0.0159846	0.00514105	0.00172735	0.0112703	0.0791905	0.00245426	0.0172699	0.01517018	0.260002	0.517411	0.709376	0.892065	0.2495808	0.01170831	0.475597	0.127837	0.227663	0.0653066	0.0724166	0.0311799	0.02962246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351377	0.212044	0.34396	0.0926201	14	55	0.1141249	0.11473	0.441354	0.979303	2.46461	0.0409832	0.277114	0.847206	2.8347	0.00244685	0.180929	0.26961	0.547014	0.04133077	55	54.7267	55	54.8958	54.9731	54.9928	55	54.9999	55	55	55	26.1669	35.0838	54.5308	0.7167169
400	10.3041	0	10.3041	55	49.37638	0.8308786	0.6284099	0.6848913	0.1529393	0.0326167	0.0184463	0.0296434	0.0139606	0.0096636	0.00806279	0.00135915	0.00127746	0.0278181	0.0232219	0.0399871	0.0321359	0.0610613	0.0132737	0.00324818	0.0207116	0.0174158	0.0130656	0.0010801	4.70648e-06	0.0647813	0.0493214	0.0230323	0.0667711	0.00546484	0.00120583	0.00581819	0.00247812	0.0307573	0.0276373	0.00622939	0.0233569	0.0521792	0.0391023	0.0347058	0.0308722	0.00677015	0.0133089	0.00317315	0.128493	0.0015334	0.0390154	0.02197184	0.249973	0.513975	0.712966	0.897986	1.810838	0.023355	0.283017	0.317178	0.121548	0.112587	0.144663	0.0210079	0.01777631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284889	0.0580121	0.633584	0.0235143	14	55	0.07772178	0.10211	0.419275	0.965157	2.51346	0.0590155	0.3277	0.895148	2.71814	0.000845452	0.522479	0.231076	0.245599	0.04113131	55	54.977	55	54.9994	44.3634	55	54.9265	49.3764	55	55	55	35.2058	53.5315	54.9999	0.4321844
410	33.135	0	33.135	55	54.99991	1.130129	0.2981654	0.4087555	0.3918944	0.0384883	0.0124221	0.026971	0.0085573	0.00440277	0.0030598	0.000317035	0.00263323	0.00290974	0.00747577	0.0146245	0.00733453	0.0311537	0.0269422	0.00297642	0.00192441	0.00421058	0.00533978	0.000189956	4.33106e-06	0.0516814	0.00986092	0.029379	0.00328191	0.00431339	0.000963911	0.00348005	0.00230327	0.0323304	0.0122451	0.00859635	0.0251067	0.0197816	0.0121983	0.0375832	0.018424	0.00180563	0.015728	0.000814052	0.0695606	0.00206742	0.00837253	0.01957334	0.168987	0.400256	0.607059	0.83574	0.7307526	0.05548817	0.0760773	0.351576	0.142622	0.120946	0.226409	0.0823695	0.008354882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257152	0.0915701	0.624453	0.0268246	14	55	0.05053585	0.162163	0.512652	1.01861	2.30658	0.00514767	0.103069	0.592709	3.29907	0.00159858	0.458994	0.167429	0.371978	0.06384305	55	43.1937	55	54.9929	54.9987	55	55	54.9999	55	55	55	31.2383	34.1615	25.7444	0.1308659
420	41.3639	0	41.3639	55	54.99963	0.6014988	0.04294585	0.5317456	0.4619004	0.011391	0.00670426	0.0310951	0.00858231	0.00185162	0.00153495	0.000434338	0.00174163	0.00242772	0.0031387	0.00619342	0.0011107	0.0350223	0.0739906	0.00124124	0.0010827	0.00260786	0.00722449	0.000218604	1.4135e-06	0.0122452	0.00709757	0.0180839	0.00124021	0.0147725	0.00241273	0.00709666	0.00127005	0.0322709	0.00919757	0.00833834	0.0063592	0.0116861	0.0245344	0.0491341	0.00712102	0.0108821	0.0117367	0.00432031	0.0546246	0.0020816	0.00524239	0.01162916	0.184293	0.414407	0.613611	0.83435	0.2185916	0.03432316	0.123243	0.16549	0.356936	0.0659221	0.068027	0.220382	0.02052595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.857951	0.0544074	0.0833391	0.00430278	14	55	0.04489227	0.0534173	0.313104	0.882082	2.7514	5.3338e-15	1.09041e-07	0.0020612	3.99794	0.00586352	0.384356	0.387442	0.222338	0.05484911	55	54.9988	55	55	54.9992	54.9998	54.9989	54.9996	55	55	55	49.229	54.9978	54.9998	0.3742257
430	10.8071	0	10.8071	55	54.99101	0.4306508	0.1429696	1.43876	1.773561	0.00492056	0.00220218	0.0357632	0.013469	0.00328383	0.00234195	0.000253704	0.00560465	0.00868262	0.0133164	0.00630712	0.00527975	0.0768321	0.0832829	0.00121664	0.00105666	0.0240945	0.0426776	0.000545547	8.44878e-06	0.00647299	0.0325431	0.0603468	0.00135965	0.0149691	0.0102908	0.0267046	0.00593305	0.0554691	0.0570142	0.0138083	0.0226391	0.00171957	0.048003	0.0604585	0.0113725	0.0491075	0.0209482	0.0111132	0.0301344	0.00105767	0.0114608	0.0200853	0.21268	0.390719	0.537731	0.730404	0.2642576	0.04774192	0.0747324	0.470907	0.129966	0.0544939	0.0274091	0.242491	0.01636935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645953	0.033049	0.319925	0.001073	13	55	0.08036678	0.0213732	0.204258	0.762427	3.01194	3.37292e-05	0.00858772	0.220531	3.77085	0.00128437	0.355972	0.48458	0.158163	0.06411126	55	54.8679	55	55	46.0083	55	50.6918	54.991	55	55	55	51.2216	52.0997	55	0.2553271
440	12.8112	0	12.8112	55	53.54629	0.5786306	0.1920414	0.3622037	0.7962529	0.0371409	0.00206554	0.0149153	0.0345568	0.00363571	0.00455085	0.000425379	0.002886	0.110779	0.0134264	0.00540115	0.0114958	0.102628	0.0416424	0.00233295	0.00220324	0.0337031	0.0176193	0.00254939	3.25061e-06	0.0135877	0.015745	0.0228873	0.00186088	0.00224553	0.0110788	0.0309347	0.00871175	0.0668011	0.0589992	0.0134207	0.0359822	0.00136733	0.0394049	0.019066	0.00818638	0.050889	0.0181392	0.00922249	0.0131584	0.00709322	0.0104823	0.02287523	0.129677	0.323019	0.513488	0.758967	2.024788	0.01059198	0.173589	0.34665	0.238108	0.0520483	0.132744	0.0568603	0.04084327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309928	0.0583068	0.630998	0.000767503	14	55	0.04100991	0.0487327	0.300183	0.870013	2.78107	0.000399	0.029314	0.362569	3.60772	0.00161778	0.239986	0.647318	0.111079	0.05143525	55	55	55	54.9998	54.9914	55	54.6402	53.5463	55	55	55	19.7126	40.3644	54.9771	0.7940716
450	17.6187	0	17.6187	54.99999	31.36803	0.5669297	0.2712184	0.4700534	0.6815724	0.0236206	0.00500939	0.0270969	0.024991	0.00356101	0.0102838	0.00253791	0.000754332	0.0712948	0.0181774	0.00411771	0.00964767	0.060702	0.0495771	0.0039253	0.00636131	0.03416	0.01148	0.00204939	1.10041e-05	0.0156206	0.0115549	0.0312649	0.00290277	0.00293743	0.0346892	0.0736339	0.0076956	0.0771148	0.0511632	0.0115557	0.0669894	0.00176973	0.0168002	0.00434752	0.00394627	0.0384224	0.0212621	0.00406415	0.00925637	0.00828652	0.00619857	0.02058051	0.154953	0.363552	0.556545	0.790722	0.1962722	0.03663905	0.174986	0.244747	0.242965	0.0422075	0.197033	0.098061	0.01665344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08879	0.361634	0.549513	6.25826e-05	14	55	0.0371512	0.0463671	0.293382	0.863462	2.79679	0.00325144	0.0823859	0.544149	3.37021	0.0016536	0.26434	0.47843	0.255576	0.05329249	55	55	55	55	55	54.9999	55	31.368	55	55	55	46.7488	54.0084	54.5022	0.3124914
